,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
626,18,0,0,0,0,306819,en,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",3.153646,/seWQ6UKCrhGH0eP7dFZvmIBQtKF.jpg,2015-11-27,2015,The Danish Girl,7.3
627,53,18,12,28,36,205775,en,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",3.153644,/zVmWh0Zfg4UhbvdGI8LQrn1lQZJ.jpg,2015-11-20,2015,In the Heart of the Sea,6.4
628,80,18,0,0,0,261023,en,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",3.121656,/yIVnNriiyl522hk3LFLJrrMovhP.jpg,2015-09-04,2015,Black Mass,6.3
629,9648,53,14,27,18,201085,en,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.",3.11625,/pCj8zem1NDAODdtvha9WFEB6iWR.jpg,2015-10-13,2015,Crimson Peak,6.4
630,53,80,18,0,0,265208,en,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",3.056175,/s5qUhHvFAZZ7Q4r5Dn3GdsfaPKI.jpg,2015-01-14,2015,Wild Card,5.4
631,18,9648,0,0,0,280996,en,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.",3.042632,/9v25BUcPSxRS3yJ2yd3GHZOtoS8.jpg,2015-06-19,2015,Mr. Holmes,6.5
632,36,18,10752,0,0,225728,en,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",2.96294,/417tcPgyz8oatgp1WE0SZZ4Odgl.jpg,2015-08-16,2015,Macbeth,6.4
633,18,53,10752,0,0,333352,en,A military officer in command of a drone operation to capture terrorists in Kenya sees her mission escalate from “capture” to “kill” just as a nine-year old girl enters the kill zone.,2.89175,/7IUUuB9Nwtp2Lslpt4Jo4bzMGoX.jpg,2015-09-11,2015,Eye in the Sky,7.2
634,12,18,53,0,0,285783,en,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,2.871729,/j38bmdM59GZP7dQtJ4srJqX6zlw.jpg,2015-09-30,2015,The Walk,6.9
635,18,10749,0,0,0,167073,en,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",2.867123,/5R4sbomuxa8wlH1T3WeSUTRZo4z.jpg,2015-10-20,2015,Brooklyn,7.2
636,9648,18,0,0,0,282984,en,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",2.739387,/aBHkXfleH4MBTUqrCQYCIGbp9Fd.jpg,2015-07-17,2015,Irrational Man,6.2
637,18,9648,10749,0,0,286565,en,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",2.738451,/mIYVDgnzx6Y0f1bSx50cPiBTc2t.jpg,2015-06-18,2015,Paper Towns,6.2
638,18,0,0,0,0,295964,en,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",2.730855,/nF7OxU8DyzmIy5jH6w26Jmavofh.jpg,2015-10-02,2015,Burnt,6.3
639,12,18,0,0,0,253412,en,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",2.684201,/t3ELL46AnqjS9djz1vEVh4MpKv0.jpg,2015-09-10,2015,Everest,6.7
640,35,18,0,0,0,348678,sv,"59 year-old Ove is the block’s grumpy man. Several years ago he was deposed as president of the condominium association, but he could not give a damn about being deposed and therefore keeps looking over the neighborhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and accidentally back into Ove’s mailbox it sets off the beginning of an unexpected change in his life.",2.674816,/9dwCRd569l2Q2nWTjBjUcVuwmoq.jpg,2015-12-25,2015,A Man Called Ove,7.2
641,18,53,0,0,0,317744,en,"A guy gets more than he bargained for after entering into an affair with the wife of an investment banker. Soon, a suspicious death and substantial life insurance policy embroil him in a scandal.",2.658605,/hQCLtJaGcEWLp7zKECnC3cy8W4i.jpg,2015-05-06,2015,Careful What You Wish For,5.6
642,10749,18,0,0,0,258480,en,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",2.638374,/AbKa7ANxmui0Jmhh7gV7OSELKIL.jpg,2015-11-20,2015,Carol,7.2
643,18,35,0,0,0,274479,en,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,2.628711,/zNjxzdgSwzRXnP8Stu3HGzKQKWp.jpg,2015-12-24,2015,Joy,6.4
644,18,0,0,0,0,321741,en,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",2.567979,/vdK1f9kpY5QEwrAiXs9R7PlerNC.jpg,2015-11-12,2015,Concussion,7.0
645,18,878,53,0,0,228066,en,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,2.526429,/FDcYYHd6IlKj2ZitO9ASE4GlKa.jpg,2015-11-10,2015,Victor Frankenstein,5.6
646,35,18,10749,0,0,320588,en,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,2.45072,/tTX0adZm0qD3covb3Q50680TtXP.jpg,2015-11-27,2015,"Hello, My Name Is Doris",6.5
647,18,0,0,0,0,254172,en,"A Pulitzer-winning writer grapples with being a widower and father after a mental breakdown, while, 27 years later, his grown daughter struggles to forge connections of her own.",2.331943,/uAZX3VZs0EFEl7PZxO4Uphw6Vir.jpg,2015-10-01,2015,Fathers and Daughters,7.0
648,28,18,80,0,0,266396,en,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",2.304522,/k7WX4UTkiWqef3pM20iuj122mL7.jpg,2015-02-16,2015,The Gunman,5.5
649,80,18,53,0,0,356296,it,"A gangster known as ""Samurai"" wants to turn the waterfront of Rome into a new Las Vegas. All the local mob bosses have agreed to work for this common goal. But peace is not to last long.",2.299935,/hOkIYMrNmEE3ybDznJlO0tOKbWd.jpg,2015-10-14,2015,Suburra,7.3
650,35,18,0,0,0,308369,en,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",2.297569,/4Zrvc5rddDSHD3JmfkzvAx82wuT.jpg,2015-06-12,2015,Me and Earl and the Dying Girl,7.7
651,18,53,0,0,0,302528,en,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person responsible for the death of his family.",2.280612,/xU7vcc3ZRYUUtRniXSwADkPOjl4.jpg,2015-10-23,2015,Remember,7.4
652,35,18,10749,0,0,342878,fr,"Antoine and Laurent, old friends, spend their vacation in Corsica with their respective daughters: seventeen-year-old Louna and eighteen-year-old Marie. One evening at the beach, Louna seduces Laurent. Louna is in love, but for Laurent it was nothing more than a momentary distraction. Without revealing her lover's name, Louna confides in her father, who tries by any means to discover who his daughter's lover is. How long will the secret be able to be kept hidden?",2.275428,/oTeq1j8entQk70q7oIBJNdBHVwR.jpg,2015-06-24,2015,One Wild Moment,5.8
653,18,10749,0,0,0,228205,en,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,2.225354,/9oduon4a0w5a398r2o1M28s3upC.jpg,2015-04-09,2015,The Longest Ride,7.3
654,18,27,53,0,0,280092,en,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",2.193372,/ixANIbPRTNMAstlqJa2FlfBesyQ.jpg,2015-06-04,2015,Insidious: Chapter 3,6.2
655,53,18,0,0,0,245698,en,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,2.1911,/mxdpBuSMqql2Uvv27NIV1pahcsW.jpg,2015-09-16,2015,Pawn Sacrifice,6.7
656,35,18,0,0,0,331443,en,"""Ninja Party"" is a coming of age story of two teenage coeds who find themselves in a comprising situation when they get involved in secret debauchery.",2.178201,/n0H2m5NYzDUYPcmu8wd36OS1nw8.jpg,2015-03-18,2015,Ninja Party,0.0
657,18,27,53,0,0,228973,en,A couple on a deep-wilderness hike become hopelessly lost within an aggressive black bear's territory.,2.177443,/7BaNC7tNRxHq7rCTK7byXYY4lGZ.jpg,2015-03-20,2015,Backcountry,5.9
658,35,18,0,0,0,321751,en,Film about a group of aid workers trying to resolve a crisis in an armed conflict zone in the Balkans.,2.165777,/izB9659XL9DILOg6StF6mEWAGWx.jpg,2015-08-28,2015,A Perfect Day,6.4
659,18,0,0,0,0,278236,en,A socially awkward teenage math prodigy finds new confidence and new friendships when he lands a spot on the British squad at the International Mathematics Olympiad.,2.153672,/wp7zAoG2i2KviClIph9vvtXDyDW.jpg,2015-03-13,2015,X+Y,6.3
660,28,18,12,0,0,300168,zh,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",2.152822,/3gl11EsZS5vboQvvMYeCIzitaJz.jpg,2015-02-19,2015,Dragon Blade,5.9
661,18,0,0,0,0,328869,en,"In the hazy aftermath of an unimaginable loss, Sarah and Phil come unhinged, recklessly ignoring the repercussions.  Phil starts to lose sight of his morals as Sarah puts herself in increasingly dangerous situations, falling deeper into her own fever dream.",2.148774,/eX0l5DDrfucPmxV5rNDj72bqqGy.jpg,2015-10-16,2015,Meadowland,6.2
662,18,36,0,0,0,245168,en,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,2.135597,/gG2Y8GNXzMrZCx65a8EhdNq2iuu.jpg,2015-10-16,2015,Suffragette,7.1
663,18,0,0,0,0,277546,en,"In the aftermath of the BP oil spill, an idealistic but imperfect New Orleans politician (Nicolas Cage) finds his plans of restoration unraveling as his own life becomes contaminated with corruption, scandal and deceit.",2.126376,/eDe2xFCoIyBLcXoOyKpEc3KP661.jpg,2015-08-07,2015,The Runner,4.7
664,12,35,18,0,0,232572,en,"After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",2.111006,/ksn8DLsROK4V542Zex9X6AmZL3A.jpg,2015-09-02,2015,A Walk in the Woods,5.6
665,18,0,0,0,0,298382,en,"In 1950s Australia, beautiful, talented dressmaker Tilly returns to her tiny hometown to right wrongs from her past. As she tries to reconcile with her mother, she starts to fall in love while transforming the fashion of the town.",2.10821,/vCxIK6BAVyGMhg6A6ahDAadEn4K.jpg,2015-10-01,2015,The Dressmaker,6.8
666,28,80,18,0,0,290764,en,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",2.093722,/mctuPOqqkXJM8zwqhHindrMycmt.jpg,2015-01-15,2015,Tracers,5.9
667,18,0,0,0,0,271736,en,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong.",2.070674,/w8sBqGSko8OBsKbK6z7gPvRfp7F.jpg,2015-09-16,2015,The Program,6.1
